id,name,artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,key,duration_ms,release_date,popularity,duration_min,key_sin,key_cos,dance_energy,positive_energy,acoustic_energy_balance,release_year,decade,cluster
track_224,Song 224,Artist 24,0.3254220125294666,0.4735573120642489,-29.64028294795787,0.009060998805753395,0.4880506786181532,0.011973054340060433,0.42791659759345513,0.27924845041179397,167.2436259327015,1,1,251438,1988-01-01,64,4.190633333333333,0.49999999999999994,0.8660254037844387,0.15410597353999253,0.13224014557511585,0.5075354778783941,1988,1980,4
track_225,Song 225,Artist 25,0.30739119687222105,0.6682880934210361,-16.40572900152933,0.11075414535748174,0.8627634417182724,0.20404125816805208,0.581574224259241,0.2869215573474899,107.43216378979582,0,4,168415,2012-01-01,54,2.8069166666666665,0.8660254037844387,-0.4999999999999998,0.20542587689214697,0.19174626052114851,0.5635100180541948,2012,2010,0
track_226,Song 226,Artist 26,0.9270589715395787,0.4538590141868869,-21.263307437959988,0.013823052658091773,0.9968795221115376,0.10108916585279211,0.23670764359765456,0.5506127546231955,84.58770517952033,1,5,244716,2008-01-01,73,4.0786,0.49999999999999994,-0.8660254037844387,0.42075407091606243,0.24990056201200975,0.6871526536424898,2008,2000,0
track_227,Song 227,Artist 27,0.4341330659667464,0.3440515300903163,-12.647632955364994,0.02186879373005469,0.06218515488407615,0.01800013259099305,0.29332867147629965,0.4202698385844189,118.9927717699397,1,10,241209,1974-01-01,0,4.02015,-0.8660254037844386,0.5000000000000001,0.14936414560865932,0.14459448101577957,0.1530757908095012,1974,1970,1
track_228,Song 228,Artist 28,0.8582395719005462,0.9757401066842472,-21.380103576450104,0.005565882570548336,0.574121135223505,0.05618229225137005,0.300661502945086,0.9029595236056748,171.1370277008063,1,7,129907,2021-01-01,37,2.1651166666666666,-0.4999999999999997,-0.8660254037844388,0.8374187714468816,0.881053821894558,0.37043365513363913,2021,2020,2
track_229,Song 229,Artist 29,0.6364678320976734,0.46430726562038827,-21.302345766297442,0.012574663233084152,0.025197855205014656,0.033863534728701274,0.06930680731041215,0.1637331277523046,125.0789725185673,1,8,355982,1981-01-01,8,5.933033333333333,-0.8660254037844385,-0.5000000000000004,0.29551663877660717,0.07602248083814626,0.05147607789362501,1981,1980,1
track_230,Song 230,Artist 30,0.7755896080104011,0.8957482912744297,-8.447397236783502,0.03661775005095822,0.35442155261655756,0.13348204441443307,0.3057859046229677,0.9263229213651789,135.2532340284268,1,11,215825,1988-01-01,94,3.5970833333333334,-0.5000000000000004,0.8660254037844384,0.6947330661055215,0.8297521739811969,0.28349849490447926,1988,1980,2
track_231,Song 231,Artist 31,0.5272415291394132,0.30465959924306674,-28.60385775662775,0.04679313638308699,0.09046331869424054,0.06040676997165763,0.6524784301385251,0.25757477619283753,199.32231742801696,0,5,152780,2016-01-01,70,2.546333333333333,0.49999999999999994,-0.8660254037844387,0.16062919297191533,0.07847262809003248,0.2289492348792563,2016,2010,1
track_232,Song 232,Artist 32,0.5903683019324052,0.28966318658232415,-3.8160451394323687,0.01407521399618935,0.8553031692874546,0.4535639002679546,0.722973871812304,0.7455865427436678,115.87530193803964,0,4,308951,1981-01-01,16,5.149183333333333,0.8660254037844387,-0.4999999999999998,0.17100796359493617,0.21596897384402902,0.7470109649001482,1981,1980,4
track_233,Song 233,Artist 33,0.5186400397460343,0.1277093337672151,-5.284347642655739,0.002973285639384077,0.7932090328981648,0.005630052785130967,0.4386637367269456,0.3550729335555392,146.1561056592936,1,11,336231,2005-01-01,98,5.60385,-0.5000000000000004,0.8660254037844384,0.066235173940968,0.045346127783148546,0.86132300135065,2005,2000,4
track_234,Song 234,Artist 34,0.2659565396283378,0.6799834745845377,-10.63366418643421,0.02479954925116879,0.9046598788874944,0.043852863089475565,0.39162627141441514,0.17877325587558252,111.13418822615206,1,3,155085,1981-01-01,51,2.58475,1.0,6.123233995736766e-17,0.18084605190495742,0.12156285969306921,0.5708914286699985,1981,1980,0
track_235,Song 235,Artist 35,0.7140842979722795,0.4279884459141474,-12.796574466885854,0.013341932089252793,0.9006411678260701,0.06575873277053133,0.0731184640245277,0.8221002667216158,114.98999048601868,1,1,316571,1987-01-01,17,5.276183333333333,0.49999999999999994,0.8660254037844387,0.3056198289408509,0.35184941553979043,0.6778717564626049,1987,1980,0
track_236,Song 236,Artist 36,0.3386565080747274,0.8692788423572769,-4.123227553950084,0.01239448147360115,0.45895576366840946,0.06994340108252935,0.7094032531890371,0.32797480931281686,157.38970548235713,0,1,140426,2018-01-01,62,2.3404333333333334,0.49999999999999994,0.8660254037844387,0.29438693729595683,0.2851015625617941,0.3455379163051392,2018,2010,3
track_237,Song 237,Artist 37,0.12066857146673576,0.5211568169554859,-24.625424793667282,0.16077258807530037,0.8854691537291133,0.03797035388394732,0.05975766006940454,0.642969863804158,191.3041766532837,0,6,299269,2020-01-01,32,4.987816666666666,1.2246467991473532e-16,-1.0,0.06288724861216957,0.3350881276184772,0.6294982054113176,2020,2020,3
track_238,Song 238,Artist 38,0.6486514515210926,0.9616921508441023,-27.70989429646597,0.04789477740754984,0.7230694943887367,0.1306523379336126,0.7585625601576589,0.5597993165779639,135.930253068925,0,4,127485,2017-01-01,3,2.12475,0.8660254037844387,-0.4999999999999998,0.6238030095614685,0.5383546088009207,0.42918181764933805,2017,2010,2
track_239,Song 239,Artist 39,0.2505440774959916,0.2651177089757778,-23.054205072623397,0.04069555759654726,0.305036836752548,0.20774201739326417,0.416912186516068,0.4745806784517868,167.57599005282918,0,6,169527,2012-01-01,86,2.82545,1.2246467991473532e-16,-1.0,0.06642367182318702,0.125819742195308,0.5350063487725776,2012,2010,4
track_240,Song 240,Artist 40,0.8993897966999771,0.8730746194804936,-6.957229917694484,0.026873463678898757,0.9114874961487075,0.2792290362914006,0.30645087018104494,0.49623752538368515,72.48891823437494,1,10,315672,2003-01-01,74,5.2612,-0.8660254037844386,0.5000000000000001,0.785234404518471,0.43325238864630267,0.5107622634166881,2003,2000,2
track_241,Song 241,Artist 41,0.9108392904521992,0.7911711989846502,-28.994562264931982,0.028013429223173604,0.693972324016106,0.16352346904884285,0.743163826131995,0.7090141226830587,89.56212524046978,1,0,244604,2017-01-01,51,4.076733333333333,0.0,1.0,0.7206298135093945,0.5609515535402054,0.46727595413672257,2017,2010,2
track_242,Song 242,Artist 42,0.8776347316873812,0.7861204417332063,-13.0986017825788,0.03892490635099082,0.06040651417673398,0.19009954669185514,0.06829324483257256,0.1289956227110965,130.29842972873456,1,0,349632,2002-01-01,8,5.8272,0.0,1.0,0.689926602954488,0.10140609590729718,0.07135796727681899,2002,2000,2
track_243,Song 243,Artist 43,0.4146348952171277,0.85185707302403,-1.1323120304520131,0.059607120846190256,0.8577815758005657,0.07997202101713469,0.48606867115181535,0.6513625957621146,62.80164130802847,1,4,211005,2018-01-01,63,3.51675,0.8660254037844387,-0.4999999999999998,0.3532096682132878,0.5548678343032495,0.5017323834237841,2018,2010,3
track_244,Song 244,Artist 44,0.11313812404953733,0.777311351939269,-5.184813278711356,0.0605576084167523,0.9554001833133501,0.1748057809145918,0.4616993933745032,0.8562308912587208,95.39969702675823,0,1,332511,1987-01-01,29,5.54185,0.49999999999999994,0.8660254037844387,0.08794354816081859,0.6655579916564814,0.5513898952511811,1987,1980,3
track_245,Song 245,Artist 45,0.8890707781995665,0.6573360862519597,-14.878075017735906,0.009418625811311386,0.9672414818568248,0.03616930983379011,0.21449030090853655,0.10200937731787774,132.43618057549526,1,7,319820,1998-01-01,7,5.330333333333333,-0.4999999999999997,-0.8660254037844388,0.5844183057426872,0.06705444484713319,0.5953799347376696,1998,1990,0
track_246,Song 246,Artist 46,0.46395652606971716,0.21680794113732493,-28.154413630687372,0.0346686355071542,0.9521287963627395,0.05082934359766164,0.3716655735126579,0.17658800531030006,62.094567755882096,0,2,178528,2014-01-01,4,2.9754666666666667,0.8660254037844386,0.5000000000000001,0.100589459194401,0.03828568186087316,0.8145248166929737,2014,2010,4
track_247,Song 247,Artist 47,0.921656596187119,0.12894829974721422,-5.890168082814416,0.026547853333703617,0.38078082278103437,0.03811330685435719,0.5391980044578277,0.6949687430318282,97.03648007164584,0,0,355551,1974-01-01,75,5.92585,0.0,1.0,0.1188460510291338,0.08961503779141287,0.7470243682919327,1974,1970,4
track_248,Song 248,Artist 48,0.9190769805258648,0.9195545845559613,-12.629623262860893,0.10221413266333093,0.1103770969378201,0.062996082715412,0.5953483976614456,0.44355348342015577,131.96431472662172,1,1,240631,1994-01-01,62,4.010516666666667,0.49999999999999994,0.8660254037844387,0.845141451002409,0.4078716391747708,0.10716923437921466,1994,1990,2
track_249,Song 249,Artist 49,0.825058037147256,0.6488187799234568,-26.66694308527256,0.0499047283861855,0.04320611288093982,0.033628371712622056,0.05053764402993484,0.4131937587323195,140.24089471737437,0,9,147799,1993-01-01,0,2.4633166666666666,-1.0,-1.8369701987210297e-16,0.5353131490279247,0.2680878704126907,0.06243424318395001,1993,1990,1
track_250,Song 250,Artist 0,0.35028155825914786,0.8089181889687969,-27.27813874012267,0.038018231425361454,0.30500602241608554,0.32599958391681594,0.7526400725682615,0.17326997108981226,189.60523702774276,0,9,297411,1998-01-01,14,4.95685,-1.0,-1.8369701987210297e-16,0.283349123736158,0.14016123121664673,0.27381193934634823,1998,1990,1
track_251,Song 251,Artist 1,0.4273330693116365,0.5285548928461695,-3.620822236338821,0.006130682839680344,0.6153104919296514,0.0375194852221932,0.1733940292946093,0.5060930366460092,150.3483872550851,1,6,267159,2007-01-01,88,4.45265,1.2246467991473532e-16,-1.0,0.22586898465963676,0.26749795075462396,0.5379216489959553,2007,2000,0
track_252,Song 252,Artist 2,0.8234661707893284,0.2044042881765311,-10.593192374795727,0.04652428645663679,0.12873189333747495,0.01031901372017269,0.2251853256667694,0.16389078007673952,118.06301235419912,0,5,258518,2002-01-01,81,4.308633333333334,0.49999999999999994,-0.8660254037844387,0.16832001647764647,0.03349997824028235,0.38642307277869165,2002,2000,1
track_253,Song 253,Artist 3,0.36938370438283596,0.2114153550602699,-5.950682819814091,0.0062330514402673875,0.0203601527436369,0.07482734240583433,0.2476050842703862,0.4789584106794863,190.2491647986295,0,11,301532,1979-01-01,37,5.025533333333334,-0.5000000000000004,0.8660254037844384,0.07809338701557504,0.10125916245290616,0.0878439015953355,1979,1970,1
track_254,Song 254,Artist 4,0.2440688346831786,0.7101531056337845,-4.509611891814249,0.020564595718436524,0.19774600767330314,0.00587940691487775,0.07836510241402649,0.737253769065491,169.8836176742912,1,7,214817,2006-01-01,41,3.5802833333333335,-0.4999999999999997,-0.8660254037844388,0.17332624093867804,0.5235630537420715,0.21780590703199704,2006,2000,3
track_255,Song 255,Artist 5,0.5732810730895976,0.48297224646052184,-13.418601790598657,0.0077066486133712635,0.9013276121812077,0.011714430178745301,0.1422890926927437,0.28243792209844715,88.00124895578466,0,6,178260,2002-01-01,45,2.971,1.2246467991473532e-16,-1.0,0.27687884772338156,0.13640967772152887,0.651106734894022,2002,2000,0
track_256,Song 256,Artist 6,0.8957315580366638,0.2784670067632997,-14.994055799103803,0.05889473191581443,0.9770121680147679,0.024767883118971254,0.7897624422081215,0.4827075513617545,78.31793058883477,0,9,265949,1992-01-01,52,4.432483333333334,-1.0,-1.8369701987210297e-16,0.24943168582989667,0.13441812696974956,0.778198005545946,1992,1990,0
track_257,Song 257,Artist 7,0.691625327173727,0.5375191465998789,-17.517605100691284,0.011549469593972322,0.8782673168385331,0.062427478277632356,0.28641255303296453,0.942814372457152,154.61362900398262,1,7,275795,1980-01-01,25,4.596583333333333,-0.4999999999999997,-0.8660254037844388,0.37176185562928377,0.5067807768852687,0.6203383908383778,1980,1980,3
track_258,Song 258,Artist 8,0.5845519945759602,0.15714595399686934,-20.808548954057542,0.024867456483084242,0.9639401176380841,0.05678386346051643,0.13647581775428702,0.6679853810186335,138.38364318077774,0,2,132943,1993-01-01,60,2.215716666666667,0.8660254037844386,0.5000000000000001,0.09185998084841206,0.10497119995613542,0.8598262722201482,1993,1990,4
track_259,Song 259,Artist 9,0.18260001970515327,0.6179545477038149,-17.396717135097358,0.1130121060443565,0.005557397825507726,0.16078984080932213,0.13024344588096748,0.8072210941746787,170.55430593098578,1,5,261378,1993-01-01,66,4.3563,0.49999999999999994,-0.8660254037844387,0.11283851258760567,0.4988259461476921,0.008913043210016836,1993,1990,1
track_260,Song 260,Artist 10,0.6227561426942942,0.3394041299472369,-7.557489983825466,0.011427681936507679,0.23871859360642256,0.1345055124572193,0.589594975752479,0.42336284590449114,163.4327070110161,0,6,287856,1976-01-01,53,4.7976,1.2246467991473532e-16,-1.0,0.21136600678045425,0.14369109836619995,0.41291956008836145,1976,1970,1
track_261,Song 261,Artist 11,0.9415457725886237,0.8098275995670975,-12.544220500561185,0.03544402147474845,0.8384717724926829,0.05556805556127367,0.6909264980244807,0.7410748308132697,147.52961474005212,0,9,241401,2019-01-01,21,4.02335,-1.0,-1.8369701987210297e-16,0.7624897528979934,0.6001428513371031,0.5086886994054948,2019,2010,2
track_262,Song 262,Artist 12,0.21907141295104543,0.3762221434419807,-4.116824591309463,0.027173610331712023,0.06452486168133574,0.04060215742701893,0.2427142246313524,0.08645825564718965,198.09350402804492,1,10,271527,1990-01-01,25,4.52545,-0.8660254037844386,0.5000000000000001,0.0824195165473056,0.03252751025784042,0.14639853370018635,1990,1990,1
track_263,Song 263,Artist 13,0.5405802045091762,0.5051459326828031,-17.141979583003554,0.0009145146658282576,0.4170244017569194,0.03804829531389874,0.06568213425142623,0.16062006428802048,134.70256221545722,1,0,341099,1989-01-01,82,5.684983333333333,0.0,1.0,0.27307189159664824,0.0811365721823439,0.45222008772403244,1989,1980,0
track_264,Song 264,Artist 14,0.8457671111387621,0.11034228051820957,-12.394402217156134,0.07869343172279622,0.23624401592438032,0.1487198542308982,0.21731751383401687,0.2327635336280559,75.83480591024077,0,0,322520,2022-01-01,59,5.375333333333334,0.0,1.0,0.09332387183034903,0.025683659121996653,0.681629183611791,2022,2020,0
track_265,Song 265,Artist 15,0.7296533250910737,0.1644777301371574,-11.692080960332326,0.0035772655764686003,0.015542360906532953,0.005347715751459103,0.092386768097568,0.41175673215369757,175.95829907423837,1,6,281046,1979-01-01,38,4.6841,1.2246467991473532e-16,-1.0,0.12001172269800921,0.06772481267333368,0.08633633323975848,1979,1970,1
track_266,Song 266,Artist 16,0.6924633798459777,0.44931926520194954,-12.840782293116561,0.032146950728376214,0.48099336297928036,0.0012904556288872817,0.12754620247253112,0.8111703904931868,95.25947072839926,0,10,147371,1994-01-01,35,2.456183333333333,-0.8660254037844386,0.5000000000000001,0.3111371370116532,0.36447448380997716,0.5170228065127089,1994,1990,3
track_267,Song 267,Artist 17,0.6971114713890428,0.5271455628982399,-9.623620580520026,0.04112616604663264,0.14560518553665916,0.15874044024994952,0.37363108988573174,0.3616394457091374,168.82230074014856,1,2,218746,2016-01-01,20,3.645766666666667,0.8660254037844386,0.5000000000000001,0.36747921898819724,0.1906366291745507,0.21643226624887635,2016,2010,1
track_268,Song 268,Artist 18,0.40556747853679187,0.6340182878261803,-23.114429417130616,0.049500423553204595,0.9764742786236784,0.06484537316983861,0.22243877814622443,0.6391590741639166,193.9949934400072,0,2,221248,2005-01-01,40,3.6874666666666664,0.8660254037844386,0.5000000000000001,0.2571371983398779,0.405238541849973,0.6063198878690337,2005,2000,3
track_269,Song 269,Artist 19,0.34955306762481936,0.35957969505127985,-15.141450451172071,0.05833892980285948,0.17467554897152812,0.014027538350010933,0.43695940889406754,0.6883828653231351,157.55137195500777,0,4,255008,2017-01-01,47,4.250133333333333,0.8660254037844387,-0.4999999999999998,0.12569218546077196,0.24752850079141916,0.3269508797057148,2017,2010,1
track_270,Song 270,Artist 20,0.7879569821567365,0.7185338786526229,-26.977480718557917,0.014602739846099725,0.0024041120122742306,0.02686195027143175,0.24012031494289277,0.5775641186795073,143.44422253297216,0,10,284238,2016-01-01,25,4.7373,-0.8660254037844386,0.5000000000000001,0.5661737866004954,0.41499938636537015,0.003334695506005302,2016,2010,2
track_271,Song 271,Artist 21,0.7885963854773036,0.8655089334983921,-18.849171498300436,0.0005014449182274022,0.536414906971416,0.2695686247224282,0.7554029758272107,0.37151777135312253,124.45406459450568,0,5,145727,1984-01-01,62,2.4287833333333335,0.49999999999999994,-0.8660254037844387,0.6825372165551479,0.32155195005954057,0.38262743585573006,1984,1980,2
track_272,Song 272,Artist 22,0.8370114707930881,0.7940673801150813,-15.857655009983333,0.06426703629946993,0.5418393231860992,0.19625689692575077,0.7294579759446984,0.5693480075421898,111.01738123935645,0,1,234000,2013-01-01,76,3.9,0.49999999999999994,0.8660254037844387,0.6646435057389384,0.4521006807227682,0.405596376042411,2013,2010,2
track_273,Song 273,Artist 23,0.8762544696730006,0.13526075456003786,-11.085496473181298,0.03835654564363472,0.9088869324638323,0.12371334244349833,0.4751045787578495,0.35803903351077154,109.42066513605707,1,2,183969,2009-01-01,35,3.06615,0.8660254037844386,0.5000000000000001,0.11852284075457586,0.04842862983461364,0.8704573819409059,2009,2000,4
track_274,Song 274,Artist 24,0.5346410390317972,0.5276511830594678,-2.4345994750000983,0.09043034056564427,0.7955630778825102,0.06582149388799056,0.3158179939905396,0.12548636469681085,149.09217879934266,1,5,279440,2009-01-01,23,4.657333333333334,0.49999999999999994,-0.8660254037844387,0.2821039767572709,0.06621302879010407,0.601234811421507,2009,2000,0
track_275,Song 275,Artist 25,0.5262888504841197,0.19338785879217563,-12.581119070097678,0.0861270727665723,0.9941138839224434,0.07346436237016019,0.33586016152605164,0.9435235803674129,165.1782363712844,0,2,188531,2019-01-01,89,3.1421833333333336,0.8660254037844386,0.5000000000000001,0.10177787390131937,0.1824660049271812,0.8371466003100838,2019,2010,4
track_276,Song 276,Artist 26,0.7785509021217588,0.31542006411764945,-8.435776430879766,0.09267945682339607,0.5164397108055028,0.36987090177316884,0.35888921235837273,0.1644642082692598,154.99238972781802,0,4,159097,1975-01-01,20,2.6516166666666665,0.8660254037844387,-0.4999999999999998,0.24557057546609898,0.05187531111734838,0.6208246937153777,1975,1970,0
track_277,Song 277,Artist 27,0.6524693411611003,0.9781297080077603,-15.31828427463912,0.03318861004991347,0.30408245055144956,0.3374665794221674,0.5956844916012081,0.11511354545245162,87.77741416709878,1,8,286056,2006-01-01,17,4.7676,-0.8660254037844385,-0.5000000000000004,0.6381996461539229,0.11259597860114455,0.2371543674478737,2006,2000,2
track_278,Song 278,Artist 28,0.6966718456690478,0.22682103318234678,-11.610983090086393,0.02029538999184942,0.20051472878600465,0.02424143534314121,0.3887292466391284,0.8406776742864402,129.15820522008875,1,11,170859,1971-01-01,14,2.84765,-0.5000000000000004,0.8660254037844384,0.15801982782370588,0.19068337865498278,0.46921946958744165,1971,1970,4
track_279,Song 279,Artist 29,0.7764237690206859,0.5440104565717069,-27.94296573212057,0.07840477129159647,0.4977922799360797,0.16665616779024656,0.6925474598794231,0.3216511948036056,170.82961010562883,1,2,295363,1981-01-01,78,4.922716666666667,0.8660254037844386,0.5000000000000001,0.42238264907806883,0.1749816133419445,0.47781771411640467,1981,1980,0
track_280,Song 280,Artist 30,0.8565045405449313,0.6501586035431259,-22.622644155586435,0.030009635301613533,0.019439778083908642,0.021970281016762697,0.7580710894477735,0.6352672766661568,126.59857094646787,1,11,316300,1973-01-01,5,5.2716666666666665,-0.5000000000000004,0.8660254037844384,0.5568637960090392,0.4130244854739131,0.029031953459503875,1973,1970,2
track_281,Song 281,Artist 31,0.3872958833238054,0.7251938237842525,-19.50626029705098,0.010132878735771452,0.9206956400846537,0.02402102090927276,0.3019596150342004,0.3461051566960095,135.12725916296915,1,10,343171,1992-01-01,42,5.719516666666666,-0.8660254037844386,0.5000000000000001,0.2808645825634901,0.25099332201582697,0.5593905914737631,1992,1990,0
track_282,Song 282,Artist 32,0.41924550974395236,0.5980873283033535,-16.297692704811105,0.09654211885867282,0.5537013651885239,0.11272989469063657,0.4705208610317601,0.402308843715024,167.9590467439151,0,5,273222,1982-01-01,30,4.5537,0.49999999999999994,-0.8660254037844387,0.25074542682593803,0.24061582149033012,0.4807313073881301,1982,1980,0
track_283,Song 283,Artist 33,0.17988464886473865,0.10869605420307346,-28.67618638043087,0.1070913332417349,0.491585140255479,0.05191957198038394,0.12129240262442333,0.28590167481511686,152.5771428771128,0,10,273133,1986-01-01,27,4.552216666666666,-0.8660254037844386,0.5000000000000001,0.01955275154330247,0.031076383942453423,0.8189234076797548,1986,1980,4
track_284,Song 284,Artist 34,0.5915381198467479,0.39055056433715274,-25.939301170953787,0.031396983800225375,0.9414883096591175,0.2681570022864904,0.20035178582476926,0.3587396052137091,117.30828892353497,1,4,280250,2000-01-01,7,4.670833333333333,0.8660254037844387,-0.4999999999999998,0.23102554653308566,0.14010595526630149,0.7068018968790672,2000,2000,0
track_285,Song 285,Artist 35,0.13055093272723078,0.5607633626123932,-21.972385074052134,0.003935914484397893,0.4555512053475743,0.00932230677243988,0.36009932503262004,0.41963036052788877,185.35777956719065,1,4,351944,1985-01-01,28,5.865733333333333,0.8660254037844387,-0.4999999999999998,0.07320818002830627,0.23531333202386978,0.44823794863439353,1985,1980,1
track_286,Song 286,Artist 36,0.4957583154125911,0.1782011842389017,-1.8255519638695326,0.024536943501757478,0.10429647681549949,0.07164682977397194,0.20465203692633416,0.6983744621831086,82.759389612887,1,10,176790,2010-01-01,20,2.9465,-0.8660254037844386,0.5000000000000001,0.08834471890280668,0.12445115620323602,0.3691928182109684,2010,2010,4
track_287,Song 287,Artist 37,0.5612479395014401,0.41205796877617085,-20.39093679401153,0.08136422586247193,0.7187131858611163,0.25074164708524793,0.7074203680915382,0.5103825748113126,199.37230280264546,1,5,185696,1995-01-01,80,3.0949333333333335,0.49999999999999994,-0.8660254037844387,0.23126668593077465,0.21030720707550152,0.6355950514997027,1995,1990,4
track_288,Song 288,Artist 38,0.34356006430904173,0.12955076682431624,-16.020809314749606,0.11602423117498835,0.9754518313888039,0.2344591752280767,0.16871469204432354,0.8992086954412792,76.63936098667321,1,5,135648,1997-01-01,87,2.2608,0.49999999999999994,-0.8660254037844387,0.044508469781447756,0.11649317602951076,0.8827589638316002,1997,1990,4
track_289,Song 289,Artist 39,0.6022082714836591,0.16993486246796846,-24.313166330586604,0.011374696431004257,0.1922161523851852,0.017023001116521344,0.39174561616481895,0.08769235445489795,62.09299595459345,1,0,181779,1970-01-01,57,3.02965,0.0,1.0,0.10233617979164862,0.014901988193785425,0.5307609636332563,1970,1970,4
track_290,Song 290,Artist 40,0.12592521244819202,0.45326171581942054,-12.28737793880272,0.003466089780181737,0.9999989314504611,0.045671266685179984,0.5042744303449068,0.5027614903688253,184.60264616082708,1,10,226371,2016-01-01,59,3.77285,-0.8660254037844386,0.5000000000000001,0.05707707785919257,0.22788253577250284,0.6881066003008293,2016,2010,4
track_291,Song 291,Artist 41,0.13174596043683226,0.2181170210983237,-21.860186750036746,0.10492121014020715,0.9513748134431322,0.09652745899236133,0.5688979311206334,0.5758023099485463,94.29349117123385,1,8,156672,1981-01-01,49,2.6112,-0.8660254037844385,-0.5000000000000004,0.02873603643221946,0.1255922845875106,0.813493495080844,1981,1980,4
track_292,Song 292,Artist 42,0.7992104765607094,0.6051113549527868,-23.997215225285622,0.0246660643722313,0.7601819769934098,0.01736332712183605,0.33730202729488007,0.8781772874668465,162.15794784254092,1,4,189109,2006-01-01,99,3.1518166666666665,0.8660254037844387,-0.4999999999999998,0.4836113343641133,0.5313950483078265,0.5567898138929409,2006,2000,2
track_293,Song 293,Artist 43,0.40616204519957344,0.7136238225321665,-15.019393775066607,0.03901821594685678,0.9288694467361978,0.34427124927615543,0.7018243015435465,0.09424267125928482,173.54215249048968,0,0,311593,2019-01-01,30,5.193216666666666,0.0,1.0,0.2898469112628022,0.06725381530969318,0.5655237063018522,2019,2010,0
track_294,Song 294,Artist 44,0.20800143575410207,0.8125221622070837,-29.840331824347796,0.17220390602646057,0.6833051369440721,0.24621592886871702,0.47623936330844413,0.5661496264416944,180.25809474449636,1,7,154593,1989-01-01,46,2.57655,-0.4999999999999997,-0.8660254037844388,0.16900577632110084,0.4600091186091383,0.4568071999519131,1989,1980,3
track_295,Song 295,Artist 45,0.5439067710465837,0.27813371737788095,-29.777743053172465,0.003444182867956367,0.2668216371389627,0.018266182952151634,0.37963083533566383,0.8182669356751613,198.82319299298334,1,6,264858,1971-01-01,33,4.4143,1.2246467991473532e-16,-1.0,0.1512788121381863,0.22758762462674,0.4896201960531789,1971,1970,4
track_296,Song 296,Artist 46,0.7544945201338191,0.24905949821057208,-23.647004536046126,0.052251397099237484,0.9768657086211257,0.012914725844162754,0.10043047553902747,0.2677349553073129,101.16555940559988,0,6,345108,2005-01-01,1,5.7518,1.2246467991473532e-16,-1.0,0.18791402658715536,0.06668193362226929,0.7968389150809919,2005,2000,0
track_297,Song 297,Artist 47,0.2834478733723167,0.19306537789761624,-28.93508048747619,0.0038497449045062485,0.0012795115730956487,0.008927774268449328,0.39851710133387375,0.8386631136715437,159.43406786981626,0,4,129815,1984-01-01,66,2.1635833333333334,0.8660254037844387,-0.4999999999999998,0.054723970786902,0.16191681096978808,0.006583682199712654,1984,1980,1
track_298,Song 298,Artist 48,0.6294569044461502,0.6664229220938367,-26.86725313020995,0.023537709819860086,0.9492163554597448,0.2401783125114236,0.6655518806117977,0.06713906834686265,76.15598015931596,0,0,273038,2007-01-01,93,4.550633333333334,0.0,1.0,0.4194845095931444,0.04474301411437402,0.5875171401997094,2007,2000,0
track_299,Song 299,Artist 49,0.1725453452447028,0.728763396573342,-20.1730411691762,0.0814347434561074,0.9596034209233283,0.021520490813697255,0.5109057636659866,0.7092091662203567,116.95330078995892,1,8,264866,1991-01-01,71,4.414433333333333,-0.8660254037844385,-0.5000000000000004,0.12574473186344956,0.516845680855695,0.5683615921713817,1991,1990,3
track_300,Song 300,Artist 0,0.14392946299331655,0.12811166889482142,-6.725015292185429,0.028411459213976,0.1925290080428021,0.053834230655469086,0.6741218402968387,0.8898018990517876,178.71603706376266,1,10,282495,2013-01-01,51,4.70825,-0.8660254037844386,0.5000000000000001,0.018439043707209224,0.11399400627330593,0.6004491053115844,2013,2010,4
track_301,Song 301,Artist 1,0.5516514368329258,0.9332288991568839,-13.410589342290276,0.29359267299804664,0.3711522204043687,0.05957507523986222,0.4205087529494792,0.6414778954760559,111.47212644827516,1,8,350552,2019-01-01,6,5.842533333333333,-0.8660254037844385,-0.5000000000000004,0.5148170631139046,0.5986457102285944,0.28454255454621763,2019,2010,3
track_302,Song 302,Artist 2,0.5595398533685906,0.14625444244981045,-15.132635947263925,0.040942242277885364,0.6379975475159555,0.09138213937345666,0.13884627882086137,0.4451263195824031,142.75335327498595,1,7,141302,2001-01-01,75,2.3550333333333335,-0.4999999999999997,-0.8660254037844388,0.08183518928287191,0.06510170169026051,0.8135098694922479,2001,2000,4
track_303,Song 303,Artist 3,0.6418154162734755,0.5817537384179527,-21.488824126964474,0.019368649544732372,0.00016222841073727331,0.007443839692750987,0.060229884376910806,0.09039291482544623,130.52828212144877,0,4,312136,1989-01-01,18,5.202266666666667,0.8660254037844387,-0.4999999999999998,0.37337851779136894,0.05258641612619893,0.0002787827473417381,1989,1980,1
track_304,Song 304,Artist 4,0.7171776336642622,0.7310638623113156,-2.979142136448324,0.0124302047501835,0.9020810921381406,0.025716401187028382,0.2774146600389434,0.8781024319903659,150.4332143556863,1,2,337872,2005-01-01,89,5.6312,0.8660254037844386,0.5000000000000001,0.5243026508298854,0.6419489554358362,0.5523579136821473,2005,2000,2
